advertiser_id,vvs_base,vvs_post,convs_base,convs_post,spend_base,spend_post,ov_base,ov_post,conv_rate_base,conv_rate_post,delta_conv_rate_rel,roas_base,roas_post,delta_roas_rel,aov_base,aov_post,delta_aov_rel,pp_share_base,pp_share_post,delta_pp_share,is_pp_new_adopter,is_pp_continuing,is_non_adopter
45594,587891,208854,95,11,5693.603132,1823.722204,94845.94,4001.77,1.6159458130843982E-4,5.266837120668027E-5,-0.6740709324519318,16.658333537,2.194287042,-0.868276918,998.378315789,363.797272727,-0.635611805,0.0,0.0,0.0,false,false,true
32371,2204377,195678,551,303,14851.191281,840.229392,71045.89,49440.78,2.4995724415560495E-4,0.0015484622696470733,5.194908552772789,4.783851252,58.842002518,11.300132136,128.939909256,163.170891089,0.265480114,0.0,0.0,0.0,false,false,true
36537,6169061,583182,621,112,54226.279943,5696.754114,0,0,1.0066361801253059E-4,1.920498232112788E-4,0.9078374789526489,0,0,,0,0,,0.0,0.0,0.0,false,false,true
44846,135646,17763,1,1,1312.897693,162.221025,0,0,7.372130398242484E-6,5.629679671226707E-5,6.63643528683218,0,0,,0,0,,0.0,0.0,0.0,false,false,true
40449,152054,55661,1,0,1157.694465,525.903128,0,0,6.576610940849961E-6,0.0,-1.0,0,0,,0,,,0.0,0.0,0.0,false,false,true
42421,90034,10209,0,0,828.938856,90.161348,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
44844,587479,381634,66,5,5496.603609,3427.833313,0,0,1.123444412481127E-4,1.3101558037281793E-5,-0.8833804513002383,0,0,,0,0,,0.0,0.0,0.0,false,false,true
40967,220822,35550,8,2,2008.793643,322.948833,0,0,3.62282743567217E-5,5.6258790436005626E-5,0.5528973277074545,0,0,,0,0,,0.0,0.0,0.0,false,false,true
34141,639190,633000,54,9,3827.66906,3236.224758,0,0,8.448192243307936E-5,1.4218009478672985E-5,-0.8317035281727225,0,0,,0,0,,0.0,0.0,0.0,false,false,true
38173,114955,30849,201,67,684.813898,133.806313,17531.63,3702.38,0.0017485102866339002,0.002171869428506597,0.2421256226565962,25.600575647,27.669695973,0.080823195,87.222039801,55.259402985,-0.36645138,0.0,0.0,0.0,false,false,true
36122,293973,512035,331,533,2240.722231,4454.846678,201277.2,372780.53,0.0011259537440513245,0.0010409444666868476,-0.07549979545216723,89.826930449,83.679766543,-0.068433418,608.088217523,699.400619137,0.150163083,0.0,0.0,0.0,false,false,true
38685,2073885,349411,587,200,19427.311713,3241.9472,0,0,2.830436596050408E-4,5.72391825099954E-4,1.0222739696719216,0,0,,0,0,,0.0,0.0,0.0,false,false,true
39118,5604839,1219069,86,30,56368.787454,11059.196993,9996,3370,1.5343884097295212E-5,2.460894338220396E-5,0.6038275071787054,0.177332181,0.304723752,0.718378189,116.23255814,112.333333333,-0.033546752,0.0,0.0,0.0,false,false,true
46601,155649,63131,5,7,1511.876847,567.467844,0,0,3.2123560061420245E-5,1.1088054996752784E-4,2.4516893443791483,0,0,,0,0,,0.0,0.0,0.0,false,false,true
34114,17645759,5235385,299609,36839,161942.883316,57199.409107,0,0,0.01697909395679721,0.007036540770163035,-0.5855761922239608,0,0,,0,0,,0.0,0.0,0.0,false,false,true
46045,24985,20421,0,7,242.164028,188.141544,0,6595.43,0.0,3.427843886195583E-4,,0,35.055681269,,,942.204285714,,0.0,0.0,0.0,false,false,true
39723,278511,233870,212,60,1631.657425,1170.67787,49681.08,12620.51,7.611907608676138E-4,2.565527857356651E-4,-0.6629586183583687,30.448229658,10.780514712,-0.645939523,234.344716981,210.341833333,-0.102425538,0.0,0.0,0.0,false,false,true
41728,41438,9212,0,0,401.878307,83.352027,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
39426,1475271,435897,961,404,8342.951346,1980.967384,0,0,6.514057417247407E-4,9.268244562362209E-4,0.42280670382525076,0,0,,0,0,,0.0,0.0,0.0,false,false,true
43496,1760721,846363,1312,298,13346.882881,7718.821728,254930.26,62862.92,7.451492882745193E-4,3.520947867522564E-4,-0.5274842339746801,19.100359408,8.144108287,-0.573614919,194.30660061,210.949395973,0.085652239,0.0,0.0,0.0,false,false,true
37506,85572,17343,8,0,801.335976,155.089907,0,0,9.348852428364418E-5,0.0,-1.0,0,0,,0,,,0.0,0.0,0.0,false,false,true
40236,6305474,288507,1682,203,59059.087822,2791.390133,2109812.24,290387.23,2.667523488321417E-4,7.036224424364053E-4,1.6377366329365342,35.723752564,104.029611113,1.912057207,1254.347348395,1430.478965517,0.140416941,0.0,0.0,0.0,false,false,true
30422,920039,863429,371,436,5376.035526,3849.808433,232563.05,285134.92,4.032437755356023E-4,5.049633496211038E-4,0.25225330248531175,43.25921004,74.064703468,0.7121141,626.85458221,653.979174312,0.043270948,0.0,0.0,0.0,false,false,true
32148,3123619,632741,1654,642,18186.108657,2811.743649,413518.69,173204.85,5.295140028281298E-4,0.001014633159539211,0.916159259472014,22.738162286,61.600512572,1.709124502,250.011299879,269.789485981,0.079109169,0.0,0.0,0.0,false,false,true
30496,7242986,2373316,2604,1406,44967.670524,15900.417288,844529.33,425805.32,3.59520231020742E-4,5.924200570004163E-4,0.6478072883921726,18.780811195,26.77950599,0.425897194,324.320019201,302.848733997,-0.066204008,0.0,0.0,0.0,false,false,true
35176,4895046,1577622,5358,1659,45913.623954,14365.526653,0,0,0.0010945760264561353,0.0010515826985171353,-0.03927852145473876,0,0,,0,0,,0.0,0.0,0.0,false,false,true
32394,872464,211264,77,23,4917.617569,1002.100831,73210.95,20812.9,8.825579049679987E-5,1.0886852468948804E-4,0.2335567340868765,14.887483415,20.769267279,0.39508248,950.791558442,904.908695652,-0.048257541,0.0,0.0,0.0,false,false,true
38876,1449049,44644,2272,62,13597.489995,408.374243,352790.66,8879.29,0.0015679248941892234,0.0013887644476301407,-0.11426596211531348,25.945278145,21.743021633,-0.161966138,155.277579225,143.214354839,-0.077688128,0.0,0.0,0.0,false,false,true
43477,528377,71898,44,21,4980.709252,656.082681,0,0,8.327387452519697E-5,2.920804473003422E-4,2.5074679659821113,0,0,,0,0,,0.0,0.0,0.0,false,false,true
32704,9668886,8655126,7695,6414,56700.797904,43121.477533,4736220.62,4758992.36,7.958517661703738E-4,7.410637349473595E-4,-0.06884200494603843,83.530052399,110.362460478,0.321230591,615.49325796,741.969497973,0.205487612,0.0,0.0,0.0,false,false,true
35094,6440483,2777559,8246,4405,38860.00915,15727.90243,970294.69,460568.19,0.0012803387572019056,0.0015859249074457104,0.23867601330107568,24.968977394,29.283510122,0.172795732,117.668528984,104.555775255,-0.11143807,0.0,0.0,0.0,false,false,true
32680,1528908,385026,495,154,10663.96776,1914.738543,0,0,3.2376048787762245E-4,3.999729888371175E-4,0.2353977826605651,0,0,,0,0,,0.0,0.0,0.0,false,false,true
32170,1872715,883557,766,1527,11363.003911,3887.110961,123696.65,225326.6,4.090318067618404E-4,0.001728241641456069,3.2252011038895594,10.885911064,57.967627439,4.325013873,161.483877285,147.5616241,-0.086214509,0.0,0.0,0.0,false,false,true
42723,31422,5953,0,0,294.709647,52.144994,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
41232,35900,3877,8,0,338.649561,32.595276,0,0,2.2284122562674094E-4,0.0,-1.0,0,0,,0,,,0.0,0.0,0.0,false,false,true
47083,77878,36822,0,2,729.832374,310.509967,0,0,0.0,5.4315354950844607E-5,,0,0,,,0,,0.0,0.0,0.0,false,false,true
44784,420593,183727,5,2,2761.230322,1085.224012,0,0,1.1887977213125278E-5,1.0885716307347315E-5,-0.08430878422877419,0,0,,0,0,,0.0,0.0,0.0,false,false,true
35835,30507,5154,7,0,288.422429,46.763645,0,0,2.294555347952929E-4,0.0,-1.0,0,0,,0,,,0.0,0.0,0.0,false,false,true
35475,331062,20418,890,371,3185.522212,187.728323,89000,37100,0.0026883182002162736,0.01817024194338329,5.758962514899279,27.938904229,197.626012991,6.073506225,100,100,0,0.0,0.0,0.0,false,false,true
45682,99974,33868,0,0,937.803053,312.79667,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
40224,346785,50473,305,22,3352.913163,486.137326,0,0,8.795074758135445E-4,4.358766072949894E-4,-0.504408297505597,0,0,,0,0,,0.0,0.0,0.0,false,false,true
39779,57042,39979,0,0,413.01645,360.58384,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
34200,1673764,284426,386,188,11526.31638,1460.584308,0,0,2.3061793657887253E-4,6.609803604452476E-4,1.8661272850266304,0,0,,0,0,,0.0,0.0,0.0,false,false,true
32205,4827320,234664,3081,192,32670.269947,1186.81366,1536277.25,91651.1,6.382423373631746E-4,8.181911158081341E-4,0.2819442834024415,47.023708482,77.224507173,0.642246213,498.629422265,477.349479167,-0.04267687,0.0,0.0,0.0,false,false,true
32230,811124,351387,4607,5836,5973.977586,1830.428399,612169.44,663727.5,0.005679772759775324,0.01660846872536548,1.9241431704782617,102.472671045,362.607737272,2.538579931,132.878107228,113.729866347,-0.144103805,0.0,0.0,0.0,false,false,true
42944,18612,3168,14,7,183.153075,28.573963,0,0,7.522028798624544E-4,0.0022095959595959595,1.9374999999999996,0,0,,0,0,,0.0,0.0,0.0,false,false,true
43824,122665,20237,11,3,1149.050142,187.250543,0,0,8.967513145559043E-5,1.4824331669713891E-4,0.6531151311504131,0,0,,0,0,,0.0,0.0,0.0,false,false,true
37398,1115362,26810,389,36,10358.17743,249.260023,58429.31,4717.88,3.487656922147249E-4,0.0013427825438269301,2.8500992895832713,5.640887154,18.927543788,2.355419683,150.203881748,131.052222222,-0.127504425,0.0,0.0,0.0,false,false,true
31116,12192096,4438433,3376,1167,57629.613958,19916.628201,3101640.23,1135304.09,2.769007068185815E-4,2.62930633401473E-4,-0.050451562863872756,53.820249989,57.002825907,0.059133429,918.732295616,972.839837189,0.058893697,0.0,0.0,0.0,false,false,true
43391,100160,23086,36,2,980.137749,205.211607,0,0,3.594249201277955E-4,8.663259118080222E-5,-0.7589688796480791,0,0,,0,0,,0.0,0.0,0.0,false,false,true
32301,492901,149991,93,302,3366.816257,658.921125,32490.54,111426.16,1.8867886248962774E-4,0.002013454140581768,9.671328595127893,9.650226659,169.103942448,16.523313019,349.360645161,368.960794702,0.056102912,0.0,0.0,0.0,false,false,true
35767,87348,48950,0,0,722.168328,292.569782,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
39273,1756824,1166193,4559,2767,12052.409846,7327.984776,426813.58,259046.54,0.002595023747398715,0.0023726775928169692,-0.08568174175848231,35.413131934,35.350310886,-0.001773948,93.62,93.62,0,0.0,0.0,0.0,false,false,true
39294,6614175,1285379,3335,583,50064.099882,11306.586129,892214.99,136521.87,5.04220103036282E-4,4.5356272352356774E-4,-0.10046679854228091,17.82145274,12.074543849,-0.322471404,267.530731634,234.171303602,-0.124693817,0.0,0.0,0.0,false,false,true
37414,2208145,2440050,2158,4980,15540.539614,13039.327069,95891.93,365644.99,9.7729089348752E-4,0.0020409417839798365,1.0883667264069303,6.170437603,28.041707065,3.544524857,44.43555607,73.422688755,0.652340946,0.0,0.0,0.0,false,false,true
42863,2759553,828385,131,47,21034.903788,4673.526041,0,0,4.7471456427906985E-5,5.6736903734374716E-5,0.19517933519774777,0,0,,0,0,,0.0,0.0,0.0,false,false,true
43938,114957,1154031,1,1018,1079.850691,10592.713456,153.94,72927.98,8.698904807884687E-6,8.82125350185567E-4,100.40648388128223,0.142556745,6.884730745,47.29466852,153.94,71.63848723,-0.534633706,0.0,0.0,0.0,false,false,true
40832,17748,5105,0,0,134.864711,29.483056,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
32813,1385337,471745,131,49,8703.143503,4314.233889,0,0,9.45618286380859E-5,1.0386967535426979E-4,0.09843133165082474,0,0,,0,0,,0.0,0.0,0.0,false,false,true
40030,165924,47531,0,0,1281.82976,283.910676,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
44484,1566108,2283938,450,524,15571.032549,20772.90804,313344.28,389894.82,2.873365055283544E-4,2.2942829446333482E-4,-0.2015344724769237,20.123538951,18.769390364,-0.067291772,696.320622222,744.074083969,0.068579703,0.0,0.0,0.0,false,false,true
36114,806597,23676,2223,296,7787.339064,218.613367,814135.24,29064.5,0.002756023144147573,0.01250211184321676,3.5362869574462925,104.546011585,132.949326927,0.271682438,366.232676563,98.190878378,-0.731889357,0.0,0.0,0.0,false,false,true
40023,29867,2671,0,0,282.094648,23.521162,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
44966,707871,82829,178,82,6781.505771,792.961445,104913.75,36692,2.514582459233391E-4,9.899914281230003E-4,2.9370012484093055,15.470568564,46.272110998,1.990976757,589.403089888,447.463414634,-0.240819361,0.0,0.0,0.0,false,false,true
39151,60999,4621,10,0,585.038198,42.381839,0,0,1.639371137231758E-4,0.0,-1.0,0,0,,0,,,0.0,0.0,0.0,false,false,true
45238,351716,368077,66,1508,3365.969267,3490.488075,10205.9,169025.45,1.8765140056181692E-4,0.004096968840758863,20.832871102974913,3.032083537,48.424588874,14.970730451,154.634848485,112.085842175,-0.27515794,0.0,0.0,0.0,false,false,true
46064,441746,1641738,374,725,3861.001234,14384.494777,0,0,8.466403770492545E-4,4.416051769527172E-4,-0.4784028863685694,0,0,,0,0,,0.0,0.0,0.0,false,false,true
39263,1291305,341914,712,517,8122.286204,1625.834191,199425.78,76749.04,5.513801929056264E-4,0.0015120761361044005,1.7423475771520969,24.552912196,47.205945369,0.922621031,280.09238764,148.450754352,-0.469993613,0.0,0.0,0.0,false,false,true
39356,73645,13412,20,4,676.054589,114.556152,0,0,2.715730871070677E-4,2.9824038174768865E-4,0.09819564569042649,0,0,,0,0,,0.0,0.0,0.0,false,false,true
34817,2198902,1085695,2894,1572,13427.519934,5437.158474,216002.55,120109.64,0.001316111404691978,0.0014479204564817928,0.10015037581158515,16.086555899,22.090516687,0.373228479,74.638061507,76.40562341,0.023681777,0.0,0.0,0.0,false,false,true
43413,3664493,2230487,1050,2331,24140.105616,12207.733474,133088.04,377271.72,2.86533498631325E-4,0.0010450632530025954,2.6472637858907047,5.513150693,30.904321495,4.605564443,126.750514286,161.84972973,0.276915764,0.0,0.0,0.0,false,false,true
39995,31675,6024,0,0,298.241551,52.254626,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
40261,69637,27475,3,4,652.215388,265.186165,0,0,4.308054626132659E-5,1.4558689717925386E-4,2.379411586290567,0,0,,0,0,,0.0,0.0,0.0,false,false,true
44550,95440,18458,12,16,912.494916,162.992445,1263.21,1639.49,1.2573344509639564E-4,8.668328096218442E-4,5.894210279192401,1.384347439,10.058687076,6.266013425,105.2675,102.468125,-0.026592966,0.0,0.0,0.0,false,false,true
38764,1935191,1224794,26,13,12652.667964,7271.341069,0,0,1.3435366328181559E-5,1.0614029787866367E-5,-0.2099932723380421,0,0,,0,0,,0.0,0.0,0.0,false,false,true
45126,1266518,558155,123,39,12122.162873,5069.276786,0,0,9.711666158712312E-5,6.98730639338535E-5,-0.28052444563108725,0,0,,0,0,,0.0,0.0,0.0,false,false,true
46132,42337,10642,0,0,421.560099,96.246987,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
44243,2629365,730070,190,195,18565.000117,3950.966238,0,0,7.226079300515524E-5,2.6709767556535674E-4,2.69630147217318,0,0,,0,0,,0.0,0.0,0.0,false,false,true
40381,122447,5758,2,0,1209.531972,52.609406,0,0,1.6333597393157855E-5,0.0,-1.0,0,0,,0,,,0.0,0.0,0.0,false,false,true
37045,1585102,258807,302,109,14431.313677,2350.789341,43245.46,22848.29,1.9052401675097248E-4,4.211632606536917E-4,1.210552075459232,2.996640567,9.719411945,2.243436017,143.196887417,209.61733945,0.463840054,0.0,0.0,0.0,false,false,true
38368,905268,110626,120,11,8627.937695,981.641818,0,0,1.3255743050676706E-4,9.94341294089997E-5,-0.24987887115144725,0,0,,0,0,,0.0,0.0,0.0,false,false,true
42473,23199,80575,1,247,209.522767,685.508772,0,0,4.3105306263201E-5,0.0030654669562519394,70.11576791808875,0,0,,0,0,,0.0,0.0,0.0,false,false,true
43297,424386,581868,479,282,4234.005677,5066.590629,35091.54,20659.32,0.0011286894478140183,4.8464600218606284E-4,-0.5706117363596357,8.288023842,4.077558562,-0.508017998,73.26,73.26,0,0.0,0.0,0.0,false,false,true
39820,26622,8685,1,0,205.610787,47.674055,0,0,3.75629178874615E-5,0.0,-1.0,0,0,,0,,,0.0,0.0,0.0,false,false,true
36210,139950,47684,458,610,1310.53795,460.868747,0,0,0.0032725973561986425,0.012792550960489892,2.908990189782883,0,0,,0,0,,0.0,0.0,0.0,false,false,true
9217,392978,6536592,123,6151,2665.325613,42865.398253,8524.81,476858.21,3.1299462056400104E-4,9.410102389746829E-4,2.0064741600958773,3.198412216,11.12454869,2.478147261,69.307398374,77.525314583,0.118571991,0.0,0.0,0.0,false,false,true
40639,782318,15472,667,79,7310.903263,144.077696,0,0,8.525944692567472E-4,0.005105997931747673,4.988776746580174,0,0,,0,0,,0.0,0.0,0.0,false,false,true
41942,183819,29872,2,1,1719.176954,277.618068,0,0,1.0880268089805732E-5,3.3476164970540974E-5,2.076777584359936,0,0,,0,0,,0.0,0.0,0.0,false,false,true
40743,29737,5286,0,0,283.19191,46.589431,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
44115,768182,408436,1,1,5015.192398,2375.308307,0,0,1.301774839816606E-6,2.44836400317308E-6,0.8807891566855028,0,0,,0,0,,0.0,0.0,0.0,false,false,true
47219,57436,174044,11,90,501.316179,1622.004266,0,0,1.9151751514729439E-4,5.171106157063731E-4,1.7000695748828405,0,0,,0,0,,0.0,0.0,0.0,false,false,true
43335,30489,5315,0,0,288.79704,47.356147,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
45466,279651,70883,0,0,1693.160148,395.493612,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
35335,238750,295739,12,140,2243.454106,2818.294321,4340.67,49519.19,5.026178010471204E-5,4.7339038814630467E-4,8.418496264160853,1.934815599,17.570624058,8.081291296,361.7225,353.7085,-0.022155105,0.0,0.0,0.0,false,false,true
34104,179604,185980,381,2101,1395.346122,961.315868,0,0,0.00212133360058796,0.01129691364662867,4.325382883435947,0,0,,0,0,,0.0,0.0,0.0,false,false,true
40686,126148,10027,127,11,1156.707558,92.62665,0,0,0.0010067539715255098,0.001097037997407001,0.08967834092045956,0,0,,0,0,,0.0,0.0,0.0,false,false,true
30181,8570680,12443244,390,414,52479.689342,86518.692456,774327.81,957354,4.550397401373053E-5,3.327106661253287E-5,-0.2688316277058891,14.754809331,11.065285117,-0.250055703,1985.455923077,2312.449275362,0.16469434,0.0,0.0,0.0,false,false,true
43078,292153,60026,0,0,2841.61271,545.682762,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
38326,701015,27052,789,21,7264.115151,249.48882,0,0,0.0011255108663865965,7.762827147715511E-4,-0.3102841225658062,0,0,,0,0,,0.0,0.0,0.0,false,false,true
36618,807513,3179746,1861,5816,7987.675033,28718.481054,86626.7,248933.8,0.0023046068608183396,0.0018290769136905904,-0.20633885770820537,10.845045604,8.668069858,-0.200734587,46.548468565,42.801547455,-0.080495046,0.0,0.0,0.0,false,false,true
40291,223310,90178,7,2,2031.01427,802.483479,0,0,3.134655859567417E-5,2.2178358357914347E-5,-0.29247868501344954,0,0,,0,0,,0.0,0.0,0.0,false,false,true
44093,100887,38802,5,3,758.9294,350.489979,0,0,4.956039925857643E-5,7.731560228854182E-5,0.5600278336168236,0,0,,0,0,,0.0,0.0,0.0,false,false,true
44709,33659,13152,0,2,317.569803,119.143697,0,104.85,0.0,1.5206812652068127E-4,,0,0.880029768,,,52.425,,0.0,0.0,0.0,false,false,true
45541,364554,196931,2,3,3496.775411,1788.944263,0,0,5.486155686126061E-6,1.5233762079103849E-5,1.776764450492812,0,0,,0,0,,0.0,0.0,0.0,false,false,true
40013,32707,3016,0,0,289.853317,26.632666,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
39971,2410279,4101156,350,100,22508.011115,37076.41789,16451,6942,1.452114049867256E-4,2.4383368981818786E-5,-0.8320836508396309,0.730895321,0.187234916,-0.743828,47.002857143,69.42,0.476931494,0.0,0.0,0.0,false,false,true
42745,57925,6514,0,0,523.940948,59.075422,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
45983,1504,22184,0,0,5.105984,680.82696,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
40022,59013,12734,0,0,553.902629,116.154342,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
40002,1226495,214362,355,241,11717.150981,1983.603943,68577.99,54262.41,2.894426801576851E-4,0.0011242664278183633,2.884245499681925,5.852787091,27.355465889,3.673921238,193.17743662,225.155228216,0.165535852,0.0,0.0,0.0,false,false,true
40044,30571,7227,0,0,213.296304,43.381723,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
40038,28682,5239,0,0,266.472626,46.919639,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
41662,287575,50105,5,4,2703.024566,465.853399,0,0,1.7386768669042858E-5,7.983235206067258E-5,3.591557728769584,0,0,,0,0,,0.0,0.0,0.0,false,false,true
